1629453600.0,1.982
1629453900.0,2.237
1629454200.0,2.252
1629454500.0,2.231
1629454800.0,2.214
1629455100.0,2.206
1629455400.0,2.203
1629455700.0,2.201
1629456000.0,2.195
1629456300.0,2.192
1629456600.0,2.186
1629456900.0,2.188
1629457200.0,2.178
1629457500.0,2.178
1629457800.0,2.246
1629458100.0,2.22
1629458400.0,2.214
1629458700.0,2.195
1629459000.0,2.193
1629459300.0,2.189
1629459600.0,2.181
1629459900.0,2.204
1629460200.0,2.21
1629460500.0,2.186
1629460800.0,2.184
1629461100.0,2.18
1629461400.0,2.191
1629461700.0,2.201
1629462000.0,2.196
1629462300.0,2.199
1629462600.0,2.2
1629462900.0,2.194
1629463200.0,2.18
1629463500.0,2.178
1629463800.0,2.179
1629464100.0,2.178
1629464400.0,2.179
1629464700.0,2.182
1629465000.0,2.179
1629465300.0,2.175
1629465600.0,2.173
1629465900.0,2.181
1629466200.0,2.176
1629466500.0,2.177
1629466800.0,2.167
1629467100.0,2.175
1629467400.0,2.172
1629467700.0,2.169
1629468000.0,2.174
1629468300.0,2.169
1629468600.0,2.169
1629468900.0,2.167
1629469200.0,2.165
1629469500.0,2.162
1629469800.0,2.165
1629470100.0,2.165
1629470400.0,2.165
1629470700.0,2.164
1629471000.0,2.164
1629471300.0,2.171
1629471600.0,2.165
1629471900.0,2.162
1629472200.0,2.168
1629472500.0,2.161
1629472800.0,2.167
1629473100.0,2.163
1629473400.0,2.161
1629473700.0,2.161
1629474000.0,2.164
1629474300.0,2.166
1629474600.0,2.157
1629474900.0,2.157
1629475200.0,2.162
1629475500.0,2.152
1629475800.0,2.153
1629476100.0,2.149
1629476400.0,2.149
1629476700.0,2.152
1629477000.0,2.151
1629477300.0,2.146
1629477600.0,2.143
1629477900.0,2.142
1629478200.0,2.145
1629478500.0,2.153
1629478800.0,2.153
1629479100.0,2.141
1629479400.0,2.139
1629479700.0,2.145
1629480000.0,2.143
1629480300.0,2.144
1629480600.0,2.142
1629480900.0,2.157
1629481200.0,2.146
1629481500.0,2.154
1629481800.0,2.153
1629482100.0,2.149
1629482400.0,2.15
1629482700.0,2.14
1629483000.0,2.144
1629483300.0,2.138
1629483600.0,2.138
1629483900.0,2.14
1629484200.0,2.147
1629484500.0,2.147
1629484800.0,2.138
1629485100.0,2.146
1629485400.0,2.159
1629485700.0,2.156
1629486000.0,2.149
1629486300.0,2.151
1629486600.0,2.159
1629486900.0,2.165
1629487200.0,2.166
1629487500.0,2.186
1629487800.0,2.194
1629488100.0,2.185
1629488400.0,2.189
1629488700.0,2.181
1629489000.0,2.164
1629489300.0,2.167
1629489600.0,2.163
1629489900.0,2.154
1629490200.0,2.148
1629490500.0,2.154
1629490800.0,2.159
1629491100.0,2.154
1629491400.0,2.15
1629491700.0,2.15
1629492000.0,2.149
1629492300.0,2.147
1629492600.0,2.146
1629492900.0,2.149
1629493200.0,2.169
1629493500.0,2.162
1629493800.0,2.159
1629494100.0,2.163
1629494400.0,2.156
1629494700.0,2.164
1629495000.0,2.157
1629495300.0,2.158
1629495600.0,2.152
1629495900.0,2.157
1629496200.0,2.159
1629496500.0,2.159
1629496800.0,2.171
1629497100.0,2.156
1629497400.0,2.17
1629497700.0,2.158
1629498000.0,2.168
1629498300.0,2.164
1629498600.0,2.149
1629498900.0,2.152
1629499200.0,2.139
1629499500.0,2.139
1629499800.0,2.146
1629500100.0,2.142
1629500400.0,2.157
1629500700.0,2.155
1629501000.0,2.165
1629501300.0,2.148
1629501600.0,2.16
1629501900.0,2.159
1629502200.0,2.148
1629502500.0,2.154
1629502800.0,2.152
1629503100.0,2.152
1629503400.0,2.154
1629503700.0,2.146
1629504000.0,2.15
1629504300.0,2.151
1629504600.0,2.157
1629504900.0,2.157
1629505200.0,2.155
1629505500.0,2.158
1629505800.0,2.16
1629506100.0,2.142
1629506400.0,2.138
1629506700.0,2.142
1629507000.0,2.139
1629507300.0,2.147
1629507600.0,2.141
1629507900.0,2.142
1629508200.0,2.142
1629508500.0,2.145
1629508800.0,2.144
1629509100.0,2.144
1629509400.0,2.142
1629509700.0,2.168
1629510000.0,2.165
1629510300.0,2.153
1629510600.0,2.156
1629510900.0,2.159
1629511200.0,2.152
1629511500.0,2.154
1629511800.0,2.173
1629512100.0,2.161
1629512400.0,2.161
1629512700.0,2.157
1629513000.0,2.156
1629513300.0,2.164
1629513600.0,2.16
1629513900.0,2.156
1629514200.0,2.153
1629514500.0,2.15
1629514800.0,2.146
1629515100.0,2.148
1629515400.0,2.155
1629515400.0,2.155
1629515700.0,2.155
1629516000.0,2.154
1629516300.0,2.158
1629516600.0,2.157
1629516900.0,2.157
1629517200.0,2.161
1629517500.0,2.156
1629517800.0,2.16
1629518100.0,2.161
1629518400.0,2.161
1629518700.0,2.157
1629519000.0,2.165
1629519300.0,2.155
1629519600.0,2.162
1629519900.0,2.162
1629520200.0,2.159
1629520500.0,2.161
1629520800.0,2.162
1629521100.0,2.168
1629521400.0,2.181
1629521700.0,2.18
1629522000.0,2.176
1629522300.0,2.178
1629522600.0,2.176
