1634292000.0,0.03954
1634292300.0,0.04463
1634292600.0,0.0425
1634292900.0,0.04249
1634293200.0,0.04242
1634293500.0,0.04212
1634293800.0,0.04232
1634294100.0,0.042
1634294400.0,0.04209
1634294700.0,0.04204
1634295000.0,0.04218
1634295300.0,0.04214
1634295600.0,0.04223
1634295900.0,0.04203
1634296200.0,0.04196
1634296500.0,0.04211
1634296800.0,0.04195
1634297100.0,0.04197
1634297400.0,0.04205
1634297700.0,0.04206
1634298000.0,0.04194
1634298300.0,0.04189
1634298600.0,0.0418
1634298900.0,0.04158
1634299200.0,0.04166
1634299500.0,0.04171
1634299800.0,0.04185
1634300100.0,0.04174
1634300400.0,0.04191
1634300700.0,0.0418
1634301000.0,0.04193
1634301300.0,0.04193
1634301600.0,0.04206
1634301900.0,0.042
1634302200.0,0.04203
1634302500.0,0.0419
1634302800.0,0.04193
1634303100.0,0.04196
1634303400.0,0.0418
1634303700.0,0.04166
1634304000.0,0.0419
1634304300.0,0.04165
1634304600.0,0.04184
1634304900.0,0.04161
1634305200.0,0.0416
1634305500.0,0.04183
1634305800.0,0.04175
1634305800.0,0.04175
1634306100.0,0.04153
1634306400.0,0.04185
1634306700.0,0.04158
1634307000.0,0.04172
1634307300.0,0.04129
1634307600.0,0.04138
1634307900.0,0.04153
1634308200.0,0.04187
1634308500.0,0.0425
1634308800.0,0.04269
1634309100.0,0.04241
1634309400.0,0.04198
1634309700.0,0.04215
1634310000.0,0.04203
1634310300.0,0.04172
1634310600.0,0.04168
1634310900.0,0.04164
1634311200.0,0.04169
1634311500.0,0.04168
1634311800.0,0.04186
1634312100.0,0.04185
1634312400.0,0.04182
1634312700.0,0.04181
1634313000.0,0.04195
1634313300.0,0.04169
1634313600.0,0.04196
1634313900.0,0.042
1634314200.0,0.04235
1634314500.0,0.04209
1634314800.0,0.04171
1634315100.0,0.04201
1634315400.0,0.04197
1634315700.0,0.04192
1634316000.0,0.04175
1634316300.0,0.04173
1634316600.0,0.04193
1634316900.0,0.04207
1634317200.0,0.04196
1634317500.0,0.04182
1634317800.0,0.04184
1634318100.0,0.04162
1634318400.0,0.04179
1634318700.0,0.04178
1634319000.0,0.04183
1634319300.0,0.04178
1634319600.0,0.04176
1634319900.0,0.04158
1634320200.0,0.0416
1634320500.0,0.04173
1634320800.0,0.04174
1634321100.0,0.04147
1634321400.0,0.04169
1634321700.0,0.04193
1634322000.0,0.04199
1634322300.0,0.0419
1634322600.0,0.04166
1634322900.0,0.04177
1634323200.0,0.04179
1634323500.0,0.04174
1634323800.0,0.04188
1634324100.0,0.04175
1634324400.0,0.04165
1634324700.0,0.04154
1634325000.0,0.04131
1634325300.0,0.04156
1634325600.0,0.0415
1634325900.0,0.04142
1634326200.0,0.04164
1634326500.0,0.04159
1634326800.0,0.04173
1634327100.0,0.04174
1634327400.0,0.04163
1634327700.0,0.04171
1634328000.0,0.04177
1634328300.0,0.04161
1634328600.0,0.04154
1634328900.0,0.0415
1634329200.0,0.04144
1634329500.0,0.04128
1634329800.0,0.04142
1634330100.0,0.04186
1634330400.0,0.04176
1634330700.0,0.04185
1634331000.0,0.04172
1634331300.0,0.04177
1634331600.0,0.04169
1634331900.0,0.04171
1634332200.0,0.04186
1634332500.0,0.0419
1634332800.0,0.04178
1634333100.0,0.04168
1634333400.0,0.04162
1634333700.0,0.04154
1634334000.0,0.04152
1634334300.0,0.04161
1634334600.0,0.04158
1634334900.0,0.04152
1634335200.0,0.04136
1634335500.0,0.0417
1634335800.0,0.0418
1634336100.0,0.04197
1634336400.0,0.04192
1634336700.0,0.04182
1634337000.0,0.04189
1634337300.0,0.04183
1634337600.0,0.04185
1634337900.0,0.04177
1634338200.0,0.04178
1634338500.0,0.04204
1634338800.0,0.04213
1634339100.0,0.04205
1634339400.0,0.04188
1634339700.0,0.04188
1634340000.0,0.04195
1634340300.0,0.04196
1634340600.0,0.04205
1634340900.0,0.04229
1634341200.0,0.04205
1634341500.0,0.04206
1634341800.0,0.04206
1634342100.0,0.04213
1634342400.0,0.04215
1634342700.0,0.04203
1634343000.0,0.04194
1634343300.0,0.0418
1634343600.0,0.04155
1634343900.0,0.04174
1634344200.0,0.04167
1634344500.0,0.04158
1634344800.0,0.04169
1634345100.0,0.04169
1634345400.0,0.04155
1634345700.0,0.04167
1634346000.0,0.04157
1634346300.0,0.04176
1634346600.0,0.04161
1634346900.0,0.04154
1634347200.0,0.04159
1634347500.0,0.04161
1634347800.0,0.04155
1634348100.0,0.04153
1634348400.0,0.0414
1634348700.0,0.04137
1634349000.0,0.04137
1634349300.0,0.04133
1634349600.0,0.04133
1634349900.0,0.04143
1634350200.0,0.04149
1634350500.0,0.04158
1634350800.0,0.04162
1634351100.0,0.04164
1634351400.0,0.04164
1634351700.0,0.04155
1634352000.0,0.04154
1634352300.0,0.04144
1634352600.0,0.04135
1634352900.0,0.0413
1634353200.0,0.04132
1634353500.0,0.04146
1634353800.0,0.04147
1634354100.0,0.0413
1634354400.0,0.04132
1634354700.0,0.04135
1634355000.0,0.04141
1634355300.0,0.04141
1634355600.0,0.04129
1634355900.0,0.04135
1634356200.0,0.04151
1634356500.0,0.04138
1634356800.0,0.04131
1634357100.0,0.0412
1634357400.0,0.04119
1634357700.0,0.04116
1634358000.0,0.04117
1634358300.0,0.04136
1634358600.0,0.04133
1634358900.0,0.04141
1634359200.0,0.04133
1634359500.0,0.04119
1634359800.0,0.04132
1634360100.0,0.04127
1634360400.0,0.04123
1634360700.0,0.04125
1634361000.0,0.04121
1634361300.0,0.04135
1634361600.0,0.04141
1634361900.0,0.04133
1634362200.0,0.04125
1634362500.0,0.04135
1634362800.0,0.04118
1634363100.0,0.04124
1634363400.0,0.0413
1634363700.0,0.04124
1634364000.0,0.04125
1634364300.0,0.04116
1634364600.0,0.04129
1634364900.0,0.04137
1634365200.0,0.04122
1634365500.0,0.04129
1634365800.0,0.04125
1634366100.0,0.04123
1634366400.0,0.04134
1634366700.0,0.04133
1634367000.0,0.0414
1634367300.0,0.04128
1634367600.0,0.04149
1634367900.0,0.04128
1634368200.0,0.04127
1634368500.0,0.04124
1634368800.0,0.0412
1634369100.0,0.04104
1634369400.0,0.04121
1634369700.0,0.0411
1634370000.0,0.04111
1634370300.0,0.04112
1634370600.0,0.04107
1634370900.0,0.04117
1634371200.0,0.04106
1634371500.0,0.04092
1634371800.0,0.04102
1634372100.0,0.04078
1634372400.0,0.04091
1634372700.0,0.04077
1634373000.0,0.0406
1634373300.0,0.04064
1634373600.0,0.04059
1634373900.0,0.04089
1634374200.0,0.04079
1634374500.0,0.0407
1634374800.0,0.04083
1634375100.0,0.04083
1634375400.0,0.04067
1634375700.0,0.04084
1634376000.0,0.0407
1634376300.0,0.04091
1634376600.0,0.0412
1634376900.0,0.04123
1634377200.0,0.04123
1634377500.0,0.04125
1634377800.0,0.04111
1634378100.0,0.04116
1634378400.0,0.04118
1634378700.0,0.04133
1634379000.0,0.04126
1634379300.0,0.04147
1634379600.0,0.04166
1634379900.0,0.04174
1634380200.0,0.04194
1634380500.0,0.0416
1634380800.0,0.0416
1634381100.0,0.04154
1634381400.0,0.04173
1634381700.0,0.04138
1634382000.0,0.04126
1634382300.0,0.04123
1634382600.0,0.04113
1634382900.0,0.04123
1634383200.0,0.0414
1634383500.0,0.04129
1634383800.0,0.04118
1634384100.0,0.04134
1634384400.0,0.04141
1634384700.0,0.04136
1634385000.0,0.04131
1634385300.0,0.04111
1634385600.0,0.04098
1634385900.0,0.04101
1634386200.0,0.04115
1634386500.0,0.04128
1634386800.0,0.041
1634387100.0,0.04093
1634387400.0,0.04082
